"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"ENSG00000262098",3.56696473737293,-2.10631456946887,0.794384155078732,-2.65150627187436,0.00801336247078726,0.0734642610823624,NA,NA
"ENSG00000186496",360.159707959247,0.447073093704263,0.168611522720087,2.65149787210244,0.00801356179582761,0.0734642610823624,"ZNF396","252884"
"ENSG00000255428",1.6612724112707,-3.41089274308757,1.28644154279709,-2.65141681888734,0.00801548540180357,0.0734642610823624,"LOC100132078","100132078"
"ENSG00000116883",2665.84150965108,0.906687142010453,0.342088218396174,2.65044831494434,0.00803850255432611,0.0736542657253043,NA,NA
"ENSG00000219222",2.81406442474711,-1.70039819175398,0.641604765966207,-2.65022687166812,0.00804377360888088,0.073681606648765,NA,NA
"ENSG00000211801",12.7902453531227,-1.89374979911301,0.714668089415074,-2.64983119739257,0.00805319962068712,0.073746980949419,NA,NA
"ENSG00000130332",1219.76685039309,-0.452052248072824,0.170614022749413,-2.64956092581422,0.00805964389063284,0.073779544638849,"LSM7","51690"
"ENSG00000272631",704.109258478383,0.579770223738525,0.218823330038179,2.64948999559311,0.00806133589299566,0.073779544638849,NA,NA
"ENSG00000223564",213.711320187203,0.979000007148027,0.369623362326021,2.64864212312563,0.0080815860706495,0.0739438730054088,NA,NA
"ENSG00000124006",20200.7884463731,0.610517634680811,0.230592273923557,2.64760663613214,0.00810637890493023,0.0741496600798501,"OBSL1","23363"
"ENSG00000148200",1841.15766501319,0.586570103000547,0.221559503155027,2.64746081593313,0.00810987576550243,0.074150503149184,"NR6A1","2649"
"ENSG00000141753",52430.6852569093,0.583720538064219,0.220487325997495,2.64741084515149,0.00811107440705626,0.074150503149184,"IGFBP4","3487"
"ENSG00000072210",7434.09723523641,0.525805391629642,0.19862174579916,2.64727001323067,0.00811445337427644,0.0741603489094156,"ALDH3A2","224"
"ENSG00000257061",3.49934834516996,-3.3670042486034,1.27194889222273,-2.64712227762514,0.00811799933511488,0.0741717148553775,NA,NA
"ENSG00000188868",348.843189042534,0.323137046106272,0.122095046462515,2.64660242547579,0.00813048789484851,0.0742647570230903,"ZNF563","147837"
"ENSG00000174343",8.2053779603093,-2.63535849037663,0.996142231687622,-2.6455644651386,0.00815547457700554,0.074471873291613,"CHRNA9","55584"
"ENSG00000227070",6.99534903264369,-1.36149247861557,0.514659159499541,-2.64542552772111,0.00815882440956379,0.0744813508581772,NA,NA
"ENSG00000161180",81.0059126101925,0.465892327417751,0.176154602183953,2.64479225431326,0.00817410846990712,0.0745997389423592,"CCDC116","164592"
"ENSG00000168924",3258.58652374499,0.57908661381963,0.218970265609649,2.64459017852199,0.00817899096155804,0.074623158543629,"LETM1","3954"
"ENSG00000258099",13.4293498549545,1.01177155821485,0.382652484336309,2.64410032505007,0.00819083748105904,0.0747100850197616,"ATXN2-AS","102723619"
"ENSG00000114999",1811.14324109316,-0.359580615931143,0.136000951741902,-2.6439566144621,0.00819431586168991,0.0747206566091713,"TTL","150465"
"ENSG00000229921",2.26480348301069,-2.27964876020667,0.862620459721708,-2.64270193746867,0.00822474034487357,0.0749768633136522,"KIF25-AS1","100505879"
"ENSG00000272583",4.8448876342668,-2.56722337433613,0.971550902271424,-2.64239719023895,0.00823214535821793,0.0750196354998326,NA,NA
"ENSG00000137094",1277.8661177541,0.691294257567666,0.261624249069017,2.6423172164951,0.00823408961781128,0.0750196354998326,"DNAJB5","25822"
"ENSG00000259319",54.8758440709323,-0.826950043285545,0.312994695324172,-2.64205769503239,0.00824040173276662,0.0750252450752669,NA,NA
"ENSG00000010310",413.528887694121,-1.11374778475939,0.421549542156422,-2.64203296025906,0.00824100356110368,0.0750252450752669,"GIPR","2696"
"ENSG00000230266",16.214281536929,-1.17591167486011,0.445083116286632,-2.64200467694854,0.00824169177804102,0.0750252450752669,"XXYLT1-AS2","101410543"
"ENSG00000224083",3.11943906375647,-1.4426052866298,0.54612199976201,-2.64154399064397,0.00825290888734307,0.0750906707868837,NA,NA
"ENSG00000227920",2.97994549806575,-2.85552934102225,1.08101829130215,-2.64151806125555,0.00825354063994149,0.0750906707868837,NA,NA
"ENSG00000128203",148.552301212884,-0.56895439847433,0.2153984125373,-2.64140478925677,0.00825630094558838,0.0750908361251141,"ASPHD2","57168"
"ENSG00000169495",41.8689727252741,-1.20281281943347,0.455382183956719,-2.64132603735721,0.00825822052369255,0.0750908361251141,"HTRA4","203100"
"ENSG00000254588",2.0610013279854,-2.36318998507495,0.894764945480525,-2.64112937929841,0.00826301580911614,0.075105462363065,"ETS1-AS1","101929517"
"ENSG00000121039",965.786632175343,0.568424375240855,0.215225123816594,2.64106887319178,0.00826449168354437,0.075105462363065,"RDH10","157506"
"ENSG00000204839",336.253174608823,-0.816856221694687,0.309318343309753,-2.64082696471926,0.00827039470982597,0.075116679442171,"MROH6","642475"
"ENSG00000245651",25.4301621934884,0.928255376089273,0.351510976057082,2.64075786907585,0.00827208146730614,0.075116679442171,"LOC283387","283387"
"ENSG00000137103",4002.67521567802,0.482674193484888,0.182793029178031,2.64055032982022,0.00827714975043622,0.075116679442171,"TMEM8B","51754"
"ENSG00000269290",269.215224050809,-0.546180255471303,0.206846779728334,-2.64050644727773,0.00827822175480524,0.075116679442171,NA,NA
"ENSG00000008405",2428.33304027027,0.574216240959047,0.217469670463188,2.64044287065882,0.00827977508511292,0.075116679442171,"CRY1","1407"
"ENSG00000228561",3.98590692614234,1.62598564969784,0.615820955052558,2.64035453220176,0.00828193383983547,0.075116679442171,NA,NA
"ENSG00000148450",1752.52266682251,0.431085091690754,0.163268169619539,2.64034987772145,0.00828204759680256,0.075116679442171,"MSRB2","22921"
"ENSG00000131188",101.914382791725,-0.882298191648071,0.334358209352518,-2.63878130390947,0.00832046375242653,0.0754438672243661,"PRR7","80758"
"ENSG00000104147",16.1979758011429,-1.00262160787377,0.379993190522352,-2.63852519697927,0.00832675121906213,0.0754796334477506,"OIP5","11339"
"ENSG00000254799",1.09426623625557,-3.53601578354958,1.34045250146518,-2.63792695353587,0.00834145475627038,0.0755916473777796,NA,NA
"ENSG00000116147",50.7357087957226,-2.01088822867786,0.762386848233947,-2.63762187573938,0.00834896185112308,0.0756384012924019,"TNR","7143"
"ENSG00000168079",4186.05612084015,1.36073110281723,0.515946738276104,2.63734800875714,0.00835570608418084,0.0756782196255187,"SCARA5","286133"
"ENSG00000169035",26.4081055530725,1.62869790341865,0.61758637269042,2.63719857729936,0.00835938802957841,0.0756902880159916,"KLK7","5650"
"ENSG00000111554",1102.01053366443,-0.361493309874767,0.137135041155859,-2.63603894984009,0.00838801026291927,0.0759256741130812,"MDM1","56890"
"ENSG00000215515",3.29204659123227,-1.98984934234514,0.754887590787043,-2.63595450055091,0.0083900980830199,0.0759256741130812,NA,NA
"ENSG00000132017",2239.61407013387,-0.491732289445131,0.1865601065007,-2.63578478094021,0.00839429542725175,0.0759423256063865,"DCAF15","90379"
"ENSG00000197880",82.6291438482559,-0.717641149016213,0.272284028433059,-2.63563438937677,0.00839801633798887,0.0759546587155108,"MDS2","259283"
"ENSG00000227484",3.02641649141822,-1.68775065809032,0.640390929940011,-2.63550056564421,0.00840132857631697,0.0759632897599292,NA,NA
"ENSG00000126822",3623.17821924268,0.389584284749045,0.147847035971619,2.63504967947974,0.00841249695119495,0.076042929792283,"PLEKHG3","26030"
"ENSG00000141698",4330.42469759397,0.378902586503698,0.143805131665749,2.63483355645746,0.00841785498878624,0.0760700186027314,"NT5C3B","115024"
"ENSG00000186448",1420.21680206779,0.292773654299918,0.111125194207688,2.6346289550931,0.00842293019818324,0.0760945370904855,"ZNF197","10168"
"ENSG00000263063",8.09845796072263,-1.21750483240712,0.462208705801649,-2.63410190488622,0.00843601647251472,0.0761913952000376,"LOC101929552","101929552"
"ENSG00000173166",517.897359316659,0.605905224427407,0.230043841956535,2.6338684803477,0.00844181804217914,0.076222424340483,"RAPH1","65059"
"ENSG00000235760",4.19894750894385,-1.45964841904302,0.55431671529897,-2.63323904684303,0.00845747986758117,0.0763424408557005,"MSH2-OT1","644093"
"ENSG00000262503",46.328458009066,1.03516328211725,0.393134698907182,2.63310077943958,0.00846092377351357,0.0763521345343174,NA,NA
"ENSG00000265399",27.962253655223,-0.561016822017553,0.213086583110939,-2.63281157277496,0.00846813126587303,0.0763957762143281,NA,NA
"ENSG00000175287",2548.82748485287,0.432760302524251,0.164414690836484,2.63212672981057,0.00848522054661731,0.0765115098647353,"PHYHD1","254295"
"ENSG00000103335",8174.41481037332,-0.401584336843646,0.152575328086604,-2.63203980538519,0.00848739182596028,0.0765115098647353,"PIEZO1","9780"
"ENSG00000133138",1074.14081415803,0.413645341167131,0.157160564802953,2.63199194839849,0.00848858745444962,0.0765115098647353,"TBC1D8B","54885"
"ENSG00000172954",872.510284656249,0.361905723284371,0.137506509549031,2.63191702321064,0.00849045964013002,0.0765115098647353,"LCLAT1","253558"
"ENSG00000224550",10.0847455303939,1.24136983959784,0.471693664833464,2.63172887860624,0.0084951625125402,0.0765129431953651,NA,NA
"ENSG00000247735",12.9567604395891,-0.943206006831029,0.358398986306856,-2.63172063222152,0.00849536869287996,0.0765129431953651,NA,NA
"ENSG00000101407",1885.8638797829,0.244062793103418,0.0927542099359475,2.63128534297212,0.00850625837186456,0.0765896086383423,"TTI1","9675"
"ENSG00000242247",4801.33089242329,0.299197456596214,0.113720612845959,2.63098702256814,0.00851372869273857,0.076615501098114,"ARFGAP3","26286"
"ENSG00000227471",11.0100706276683,1.68429153277677,0.640176348774492,2.63098056652836,0.00851389042498287,0.076615501098114,"AKR1B15","441282"
"ENSG00000165879",310.748579379052,-0.590283970215612,0.224515579423654,-2.6291448091527,0.00855999015167334,0.0770088362821303,"FRAT1","10023"
"ENSG00000159261",3.49727951484298,-1.68519639808004,0.641322232979574,-2.6276905920611,0.00859666687517988,0.0773098402252101,"CLDN14","23562"
"ENSG00000197124",805.822730528455,0.517366642897566,0.196894932535393,2.62762802595017,0.0085982479987251,0.0773098402252101,"ZNF682","91120"
"ENSG00000150457",3281.07034033794,0.426069239902944,0.162174179237487,2.62723228757033,0.00860825482419853,0.0773782191451953,"LATS2","26524"
"ENSG00000213593",4785.20928911376,0.406650660068836,0.154801537107673,2.62691616418504,0.00861625594614331,0.0774285360002658,"TMX2","51075"
"ENSG00000266918",23.5021971636846,-1.37747789579351,0.524480952664383,-2.62636400577727,0.00863024709114995,0.0775255710660374,NA,NA
"ENSG00000258946",8.53895420387973,-1.69568977923054,0.645657272028364,-2.62630013273675,0.00863186688024199,0.0775255710660374,NA,NA
"ENSG00000141905",12170.2524745191,0.512998171541822,0.195372436894247,2.62574485785577,0.00864595983376567,0.077630502230935,"NFIC","4782"
"ENSG00000171408",894.767397833306,0.600483828887394,0.228713132603812,2.6254890659365,0.00865245878455435,0.0776672087498475,"PDE7B","27115"
"ENSG00000128242",22.0058301018298,-1.12406104841256,0.42818999373666,-2.62514553085018,0.00866119391142374,0.0777239618524867,"GAL3ST1","9514"
"ENSG00000221887",23.361791763513,-1.04659124007366,0.398728959197941,-2.62481872944198,0.00866951086269389,0.0777769317606645,"HMSD","284293"
"ENSG00000134256",95.116201629353,-1.05125868577982,0.400764251898191,-2.6231348749311,0.0087124774601098,0.0781406386010293,"CD101","9398"
"ENSG00000214093",24.3019537697218,-1.47454615129613,0.562280028162348,-2.62244091456576,0.00873024042105067,0.0782781590327215,NA,NA
"ENSG00000176623",3143.82606156648,0.439801137383849,0.167713003802966,2.6223436907763,0.00873273159330406,0.0782787092403683,"RMDN1","51115"
"ENSG00000242431",1.0409550300465,-2.52629142983724,0.963481687439155,-2.62204405415518,0.00874041320049161,0.0783257723691343,NA,NA
"ENSG00000163597",3110.86859919156,0.365627662099013,0.139469666056154,2.62155687640208,0.0087529155791411,0.0784159978580672,"SNHG16","100507246"
"ENSG00000254109",251.705947813017,0.836447469722432,0.31913444732055,2.62098772710135,0.00876754182063211,0.0785251952442269,"RBPMS-AS1","100128750"
"ENSG00000168679",833.701440449576,0.373934679254208,0.142708361882072,2.6202716808088,0.00878597410236436,0.0786504116936152,"SLC16A4","9122"
"ENSG00000168961",1363.13193032163,-0.779843029309908,0.297621050190239,-2.62025494773112,0.00878640525469708,0.0786504116936152,"LGALS9","3965"
"ENSG00000121413",4167.36021348003,0.372618449962101,0.142218466069536,2.62004267279829,0.0087918764715542,0.0786622787854783,"ZSCAN18","65982"
"ENSG00000104626",859.835482898548,-0.460059015282079,0.175594102303813,-2.62001405084827,0.00879261441229536,0.0786622787854783,"ERI1","90459"
"ENSG00000090924",3538.65550502599,-0.623974091348439,0.238249467309576,-2.61899469658692,0.00881893185520562,0.07884467011701,"PLEKHG2","64857"
"ENSG00000261338",93.233180256153,-0.641220222384527,0.244837224361933,-2.61896541285992,0.00881968893422465,0.07884467011701,NA,NA
"ENSG00000141485",17.7326008377092,-1.16693447855462,0.44557509463361,-2.61894009025386,0.00882034365227539,0.07884467011701,"SLC13A5","284111"
"ENSG00000226609",5.22161937908158,-1.09889489180077,0.419661201588225,-2.61852867894854,0.00883098681041043,0.0789179115351408,NA,NA
"ENSG00000143502",152.05674490095,-1.01181977121504,0.38644700979126,-2.61826264812239,0.00883787510082803,0.0789575663472756,"SUSD4","55061"
"ENSG00000154370",1521.97857269369,-0.452827184221867,0.172970311707944,-2.61794743705183,0.00884604301966638,0.0789869613325851,"TRIM11","81559"
"ENSG00000119720",1133.01272315745,0.33042695085473,0.126216085283836,2.61794643774335,0.00884606892500518,0.0789869613325851,"NRDE2","55051"
"ENSG00000240685",6.05112606143591,-1.81117652512178,0.692018562099052,-2.6172369128771,0.00886447924219539,0.0791294162556294,NA,NA
"ENSG00000269919",24.0392480591192,-1.39709832185716,0.533828966384187,-2.6171272258233,0.00886732838735137,0.0791329228052387,NA,NA
"ENSG00000127993",1142.70227303632,-0.455072691529045,0.173921080641789,-2.61654705599675,0.008882412035959,0.0792455791056369,"RBM48","84060"
"ENSG00000136925",1284.90607893012,0.578421085045347,0.221076240162003,2.61638738121059,0.00888656738928398,0.0792607018308895,"TSTD2","158427"
"ENSG00000249866",29.8533877132036,1.31283851801447,0.501814704609834,2.61618184153295,0.00889191888003744,0.0792864817711836,NA,NA
"ENSG00000205929",16.8431537946035,-0.864780056561947,0.330589234497918,-2.61587482688397,0.00889991776386677,0.0793358468956092,"C21orf62","56245"
"ENSG00000185133",29318.6758578578,0.602370178251499,0.230287571502646,2.6157302989518,0.00890368548339772,0.0793474776025286,"INPP5J","27124"
"ENSG00000215571",5.4512070113026,-1.57298595703769,0.601483834921438,-2.6151757798165,0.00891815454571762,0.0794544432646126,NA,NA
"ENSG00000120332",254.082508768811,1.46365040927592,0.559702715293217,2.61504968491916,0.00892144766796689,0.0794618075950294,"TNN","63923"
"ENSG00000131748",4135.05093987759,-0.337349962848504,0.129023760393111,-2.61463440393198,0.00893230091823823,0.0795364860093872,"STARD3","10948"
"ENSG00000154589",190.644554081434,-0.645923330405722,0.247097184066965,-2.61404569560239,0.00894770685052638,0.0796516507036634,"LY96","23643"
"ENSG00000144649",428.45539971488,0.846805937611172,0.323991471175394,2.61366737383266,0.00895761968933475,0.0797051841599122,"GASK1A","729085"
"ENSG00000134001",2737.99259527414,0.379284959233758,0.14511880779852,2.61361683566441,0.00895894463967539,0.0797051841599122,"EIF2S1","1965"
"ENSG00000257322",6.55762235481697,-1.62344696314049,0.621169489910385,-2.61353300429276,0.00896114281807804,0.0797051841599122,NA,NA
"ENSG00000087053",1817.22578063007,0.248493688080008,0.0950879478249365,2.61330372317533,0.00896715735720518,0.0797366661384825,"MTMR2","8898"
"ENSG00000255397",8.16631317734613,-1.38624586410932,0.530546178097067,-2.6128656115881,0.00897865999747639,0.0798169179025109,NA,NA
"ENSG00000164978",318.485350236971,-0.564682201734452,0.216132901624485,-2.61266192000487,0.00898401241542823,0.0798424673035685,"NUDT2","318"
"ENSG00000152268",1281.80097444901,1.10662529452476,0.42358543188507,2.61251972146439,0.00898775066512897,0.079853661176998,NA,NA
"ENSG00000197140",43.086392169386,0.744126100945753,0.284855660750416,2.61229177958214,0.00899374591490289,0.0798661507688261,"ADAM32","203102"
"ENSG00000254810",36.9221160826954,0.977180219002569,0.374072095673259,2.6122777675887,0.0089941145700677,0.0798661507688261,NA,NA
"ENSG00000272370",14.2759885690607,0.88313699041424,0.338174506320083,2.6114830476853,0.00901504572882694,0.0800299567924741,NA,NA
"ENSG00000168374",7680.07470999375,0.533415498844274,0.204298150335331,2.61096587496625,0.00902869026302782,0.0801290042737477,"ARF4","378"
"ENSG00000249014",13.0296452932981,-1.35802924108766,0.520174525236302,-2.6107184708262,0.00903522402857374,0.0801649069965661,NA,NA
"ENSG00000163106",28.9112161219982,-1.23077042624515,0.471453892717271,-2.61058492730112,0.00903875257129895,0.0801741334903544,"HPGDS","27306"
"ENSG00000120705",4998.74798225957,0.42279228729686,0.161975461238222,2.61022431462656,0.00904828697782018,0.0802366125178791,"ETF1","2107"
"ENSG00000134760",14.4145445063193,1.63640487733398,0.626947589820212,2.6101143124312,0.00905119716397849,0.080240332370592,"DSG1","1828"
"ENSG00000233237",549.265665983591,0.909123858274594,0.348329379647633,2.60995457573592,0.00905542459954023,0.0802557245938895,"LINC00472","79940"
"ENSG00000167110",6933.84083008103,0.370989885859341,0.142150499131341,2.60983878443201,0.00905849012127041,0.0802608134617293,"GOLGA2","2801"
"ENSG00000250620",6.23975232868208,1.99175994621884,0.763216251703995,2.60969278598554,0.00906235668391458,0.0802729950313423,NA,NA
"ENSG00000131381",3552.34845784739,0.378551495252551,0.145087764302436,2.60912074200454,0.00907752066233924,0.0803852132099838,"RBSN","64145"
"ENSG00000087470",3973.93143798356,0.343962320768538,0.131849774153356,2.60874410272763,0.00908751713596771,0.0804516218885232,"DNM1L","10059"
"ENSG00000184500",2825.77509364228,0.547707987415464,0.209985748789903,2.60831028092036,0.00909904348350593,0.080531534303469,"PROS1","5627"
"ENSG00000081818",255.987871371151,0.571912875482856,0.219284734225149,2.60808340126243,0.00910507671647475,0.0805627990930927,"PCDHB4","56131"
"ENSG00000168385",19871.7471436973,0.325370713319299,0.124781888716004,2.60751553504549,0.00912019319662978,0.0806714177987439,"SEPTIN2","4735"
"ENSG00000259652",5.84334777190097,-1.7633912814216,0.676323856407296,-2.60731787695457,0.00912546006759726,0.0806714177987439,NA,NA
"ENSG00000136160",4089.42585336354,0.845958763760004,0.324459962402047,2.60728244402542,0.00912640451354142,0.0806714177987439,"EDNRB","1910"
"ENSG00000230638",68.3142870359184,1.00615979805937,0.385908999723907,2.60724626473913,0.00912736894327109,0.0806714177987439,NA,NA
"ENSG00000137177",4278.66197502576,0.355384485892603,0.136344515542315,2.60651838087545,0.00914679145050659,0.0808209087683819,"KIF13A","63971"
"ENSG00000221838",1235.70857118436,0.305505388271304,0.117221121289281,2.60623158105929,0.00915445440692153,0.080846958955849,"AP4M1","9179"
"ENSG00000117226",1709.60187758924,-0.658120158561332,0.252519015612719,-2.60622019678182,0.00915475869974352,0.080846958955849,"GBP3","2635"
"ENSG00000214351",0.842781590524994,-3.40055046847466,1.30509999682159,-2.60558614417001,0.00917172069065867,0.0809745557057439,NA,NA
"ENSG00000110852",764.160927763661,-0.668560865326778,0.256597166700939,-2.60548810387286,0.00917434593870882,0.0809755421264228,"CLEC2B","9976"
"ENSG00000248479",12.8750136142212,1.50495888606844,0.577646196792959,2.60532986181479,0.00917858463838997,0.0809907649165629,NA,NA
"ENSG00000143028",1494.47204753165,0.539810445547455,0.207204840580033,2.60520190569077,0.00918201337175911,0.0809988342783657,"SYPL2","284612"
"ENSG00000104695",8271.40921251169,0.481135579852177,0.184736858726018,2.60443737741447,0.00920252362905869,0.0811575420842472,"PPP2CB","5516"
"ENSG00000141756",6188.65592313925,0.521926181488625,0.200452563090374,2.60373912631547,0.00922129156224284,0.0813008015788767,"FKBP10","60681"
"ENSG00000179832",3047.06687504435,0.689292905182441,0.264756351469808,2.60349903356727,0.00922775277997865,0.0813039336364566,"MROH1","727957"
"ENSG00000061455",429.976012662859,0.584812251425067,0.224628525971002,2.60346386950232,0.00922869943124219,0.0813039336364566,"PRDM6","93166"
"ENSG00000259523",33.0373156272026,0.513485123043334,0.197244743373556,2.60328926520926,0.00923340123451417,0.0813039336364566,NA,NA
"ENSG00000130305",1423.77657206226,-0.387397223631464,0.148816366099548,-2.60318964765152,0.00923608472736253,0.0813039336364566,"NSUN5","55695"
"ENSG00000105518",3139.05617226691,0.343030428425815,0.131775019680019,2.60315216995433,0.00923709447988344,0.0813039336364566,"TMEM205","374882"
"ENSG00000124067",8778.6874194734,0.296450235665779,0.113881573664549,2.60314488223534,0.0092372908425723,0.0813039336364566,"SLC12A4","6560"
"ENSG00000148143",2263.65932911528,0.456044548612489,0.175194894942119,2.60306984837177,0.00923931279622137,0.0813039336364566,"ZNF462","58499"
"ENSG00000213024",2873.45263000231,-0.342239273609423,0.13148413430556,-2.60289407096131,0.00924405105439805,0.0813234158297344,"NUP62","23636"
"ENSG00000110921",1588.41395166459,0.441881031485444,0.169811555970364,2.60218469208633,0.00926319512264249,0.0814413691923803,"MVK","4598"
"ENSG00000233381",2.79929014197019,-2.40139172671696,0.922868550204945,-2.60209509380688,0.00926561563383716,0.0814413691923803,NA,NA
"ENSG00000105261",4.15482199027579,-1.45398148126392,0.558785869497207,-2.60203695303214,0.00926718661767845,0.0814413691923803,"OVOL3","728361"
"ENSG00000122585",18.398871841438,1.38017300698611,0.530423115432161,2.60202273775648,0.00926757075550243,0.0814413691923803,"NPY","4852"
"ENSG00000164953",1187.05159498227,0.451628775012933,0.173616607532426,2.60129938853104,0.00928713650880846,0.0815910525682502,"TMEM67","91147"
"ENSG00000138792",1331.98990437574,0.91530903860032,0.351883719518566,2.60116904485553,0.0092906660699698,0.0815998086450783,"ENPEP","2028"
"ENSG00000222009",504.038965366866,0.51611881936151,0.198434597373729,2.60095178054792,0.00929655200518542,0.081629250313179,"BTBD19","149478"
"ENSG00000262585",5.96659604795903,1.35463552871382,0.5208487827789,2.60082306708368,0.00930004056741262,0.0816376313132875,"LINC01979","101928766"
"ENSG00000224957",89.8892173132158,0.78995975473722,0.303752079492928,2.60067274619469,0.00930411624122157,0.0816511601272662,"LINC01266","101927215"
"ENSG00000250420",1.52266856058654,-2.29555448899345,0.882715492803213,-2.60055987201893,0.00930717766399408,0.0816557831217956,"AACSP1","729522"
"ENSG00000197093",344.344135775336,-0.900368343350342,0.346241000907044,-2.6004093709054,0.00931126101919076,0.0816673665828931,"GAL3ST4","79690"
"ENSG00000138069",8781.28139755636,0.403343884872495,0.155112911873294,2.60032437017218,0.00931356794218864,0.0816673665828931,"RAB1A","5861"
"ENSG00000266777",122.907703733394,-0.694080746708906,0.266955584649403,-2.59998586514102,0.00932276004120262,0.0817257244863629,NA,NA
"ENSG00000169213",11.0691363664281,-1.17374175778392,0.451488269251155,-2.59971706403515,0.0093300650961605,0.081767512823152,"RAB3B","5865"
"ENSG00000004809",4.16544302966377,2.05442210853781,0.790401038402017,2.59921483996442,0.00934372744058231,0.0818547777597415,"SLC22A16","85413"
"ENSG00000175697",8.93986159007027,1.42470976641747,0.548141486019591,2.59916427191675,0.00934510406631268,0.0818547777597415,"GPR156","165829"
"ENSG00000248329",5.82533744650321,-2.4921327999459,0.958891551331125,-2.59897252873523,0.00935032557960045,0.081878251935963,"APELA","100506013"
"ENSG00000157379",1996.5677631625,-0.308515185485953,0.118744573486431,-2.5981413417701,0.00937299041218274,0.0820544182388259,"DHRS1","115817"
"ENSG00000183161",557.789195136019,-0.375956732572884,0.144745498639244,-2.59736389806427,0.00939423411880026,0.0821924957097486,"FANCF","2188"
"ENSG00000267701",6.15687809407768,-1.50835282340967,0.580777977726653,-2.59712468663815,0.00940077922413392,0.0821924957097486,NA,NA
"ENSG00000108798",843.472079128602,-0.608682384839677,0.23437363959355,-2.59705991635942,0.00940255211464838,0.0821924957097486,"ABI3","51225"
"ENSG00000129514",9.93055674926617,1.80288818293693,0.694229794580093,2.59696169339349,0.00940524124041326,0.0821924957097486,"FOXA1","3169"
"ENSG00000173991",363.252151329988,-0.848304101919215,0.326655560392975,-2.59693758434322,0.00940590139729928,0.0821924957097486,"TCAP","8557"
"ENSG00000258736",1.02952468017387,-3.25935276921385,1.25509200846682,-2.59690345187948,0.00940683608716997,0.0821924957097486,NA,NA
"ENSG00000213185",23.240188576151,-0.668169365378801,0.257299771326265,-2.59685176529574,0.0094082516401265,0.0821924957097486,"FAM24B","196792"
"ENSG00000104856",1077.10905935092,-0.658229609585118,0.253475437758125,-2.59681811936833,0.00940917321137177,0.0821924957097486,"RELB","5971"
"ENSG00000179222",10860.0454640749,0.791544450444327,0.304845964209115,2.59653905046075,0.0094168200901459,0.0822188752291504,"MAGED1","9500"
"ENSG00000248240",12.2294483223319,0.914009240233361,0.35201294897346,2.59652164188503,0.00941729729313277,0.0822188752291504,NA,NA
"ENSG00000125775",1029.8330639391,0.721810257647285,0.278006888919929,2.59637543677984,0.00942130591139825,0.082230301372372,"SDCBP2","27111"
"ENSG00000203865",330.448534022257,0.542988136497226,0.209150544799748,2.59615932158873,0.00942723409621317,0.082230301372372,"ATP1A1-AS1","84852"
"ENSG00000251221",4.89294705739474,-1.62416295738964,0.625602615523246,-2.59615755607289,0.00942728253919709,0.082230301372372,"LINC01337","103689917"
"ENSG00000105339",5349.41205743658,-0.465461035540016,0.179292298059772,-2.59610167629645,0.00942881590729892,0.082230301372372,"DENND3","22898"
"ENSG00000148339",2101.322433124,0.559303365484874,0.215447828414753,2.59600372674991,0.00943150422699467,0.0822314858394751,"SLC25A25","114789"
"ENSG00000105963",453.604805307954,-0.550692193440904,0.212151417834347,-2.59575070985808,0.00943845168368668,0.0822697942212256,"ADAP1","11033"
"ENSG00000268340",15.4741060504146,-1.00885480755929,0.388689748858034,-2.59552717951346,0.00944459328229969,0.0823010595570914,NA,NA
"ENSG00000250041",2.34419346683292,-2.14327417514079,0.825815053669405,-2.59534403692136,0.00944962786527892,0.0823226639556046,NA,NA
"ENSG00000273064",74.0200608795161,-0.878575494383954,0.338557663821707,-2.5950542205024,0.00945759979903758,0.0823698391797228,NA,NA
"ENSG00000145911",526.2604363748,-0.500593148517265,0.192933356948985,-2.59464281570361,0.00946892654596465,0.0824461993526479,"N4BP3","23138"
"ENSG00000042445",6802.52728347088,0.530226934498566,0.204408240852388,2.59396065583025,0.00948773435314453,0.0825876384547161,"RETSAT","54884"
"ENSG00000176177",3.4707256677339,-2.47525313504393,0.954541743819322,-2.59313241256472,0.00951061459892687,0.0827624690942037,"ENTHD1","150350"
"ENSG00000227671",3081.88057483993,-0.503407081594548,0.194137222294537,-2.59304771977626,0.00951295701067284,0.0827624690942037,NA,NA
"ENSG00000231794",5.76260336078656,-1.37871246701823,0.531806142252191,-2.59250948321019,0.00952785544987077,0.0828697060402367,NA,NA
"ENSG00000124391",3.77288778350719,-1.73072067411224,0.667664760326998,-2.59220012340415,0.00953642797191972,0.0829028651575466,"IL17C","27189"
"ENSG00000172922",2718.02096978607,-0.316214506452587,0.121987575258113,-2.59218617784238,0.00953681457269269,0.0829028651575466,"RNASEH2C","84153"
"ENSG00000100764",2114.48012004574,0.495196738504592,0.191042983653923,2.59206974803978,0.00954004280108387,0.0829085564822546,"PSMC1","5700"
"ENSG00000135720",7611.23755755788,0.344641420762304,0.132989942803467,2.59148484086212,0.00955627516660491,0.0830272278229083,"DYNC1LI2","1783"
"ENSG00000137819",115.339238101805,0.63285582666843,0.244232436934992,2.59120301386043,0.0095641052284216,0.0830728536098221,"PAQR5","54852"
"ENSG00000237139",4.30330098316195,1.45820229164567,0.562829600856709,2.59084150767137,0.0095741574097899,0.0831194457319123,NA,NA
